ROUTE_SHORT_NAME,STOP_NAME,ROUTE_CATEGORY,ROUTE_LONG_NAME,LONGITUDE,LATITUDE
52,NB Evergreen DR @ Evergreen  LD SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.1025123,50.9250875
52,NB Evergreen DR @ Evergreen PZ SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.1019981,50.9211125
52,NB Evergreen ST @ 200 Shawnee GD SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0946997,50.9285002
52,NB James McKevitt RD @  Shawnessy BV SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0998611,50.9146324
52,NB Midlake BV @ Sun Valley BV SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0472241,50.9072853
52,NB Midridge DR @ Midglen DR SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0480361,50.9185048
52,NB Midridge DR @ Midglen WY SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0521381,50.9188963
52,NB Midridge DR @ Midlake BV SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0617211,50.9154141
52,NB Midridge DR @ Midvalley DR SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0475276,50.9157484
52,NB Midrige DR @ Midcrest CR SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0628626,50.9171699
52,NB Midvalley DR @ Midvalley CR SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0416134,50.911182
52,NB Midvalley DR @ Midvalley WY SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0453115,50.9147928
52,NB Shawnee DR @ S. of Shawnee GD SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0906743,50.9286878
52,NB Shawville BV @ Shawville GA SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0633929,50.8999397
52,NB Shawville BV @ Shawville RD SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0648605,50.9023874
52,NB Somerset DR @ Somerside  CL SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.090064,50.8992499
52,SB Evergreen DR @ Evergreen CV SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.1028946,50.9248901
52,SB Evergreen DR @ Evergreen RO SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.1023446,50.9204599
52,SB Evergreen ST @ Shawnee DR SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0949188,50.9293242
52,SB James McKevitt RD @ Evergreen BV SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.1003155,50.9171623
52,SB Midlake BV @ Midland CR SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0475002,50.9089924
52,SB Midridge DR @ Midglen DR SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0479708,50.9177385
52,SB Midridge DR @ Midlawn PL SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0631605,50.9174113
52,SB Midvalley DR @ Midvalley CR SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0422238,50.9107567
52,SB Midvalley DR @ Midvalley WY SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0448712,50.9143319
52,SB Shawnee DR @ S. of Shawnee GD SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0909517,50.928119
52,SB Shawville BV @ 162 AV SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0657015,50.9031281
52,SB Somerset DR @ Somerset GA SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0768271,50.898703
52,Shawnessy LRT Station,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0697446,50.9106866
52,Shawnessy Station,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0700415,50.9106032
52,Somerset Bridlewood Terminal,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.069724,50.8984034
52,WB @ Fish Creek-Lacombe Station,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.074452,50.9243243
52,WB Evergreen DR @ Evergreen HL SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.1001461,50.9276642
52,WB Evergreen DR @ Evergreen ST SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0954444,50.9279701
52,WB Fish Creek BV @ James McKevitt  RD SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.1009885,50.9177817
52,WB Midlake BV @ Midridge DR SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0624705,50.9148123
52,WB Midridge DR @ Midcrest CR SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0619039,50.9192866
52,WB Midridge DR @ Midglen WY SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.052778,50.9186786
52,WB Midridge DR @ Midridge CL SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0571643,50.9195269
52,WB Midvalley DR @ Midvalley RD SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0429961,50.9133849
52,WB Midvalley DR @ Midvalley WY SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0451779,50.9103908
52,WB Shawnee DR @ Shawnee CO SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0804103,50.9253101
52,WB Shawnee DR @ Shawnee CR SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0844888,50.9265455
52,WB Shawnessy BV @ Millrise BV SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0747876,50.9130799
52,WB Shawnessy BV @ Millrise DR SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0932279,50.9142398
52,WB Shawnessy BV @ Millrise SQ SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0977438,50.91413
52,WB Shawnessy BV @ Shawnessy DR SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0837415,50.9141496
52,WB Shawnessy BV @ W. of Shawinigan DR SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0870157,50.9141235
52,WB Shawnessy BV @ W. of Shawnessy DR SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0783355,50.9136816
52,WB Shawville GA @ Shawville BV SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0639256,50.8994323
52,WB Shawville GA @ W. of Shawville LI SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0681619,50.8985215
52,WB Somerset DR @ Somerglen CL SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0774763,50.8965155
52,WB Somerset DR @ Somerset CI SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0822235,50.8967963
52,WB Somerset DR @ Somerset CR SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0863023,50.8970781
52,WB Sun Valley BV @ Midlake BV SE,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0481707,50.9067156
52,WB Sun Valley BV @ Midpark BV SW,REGULAR,Evergreen/Somerset-Bridlewood Station,-114.0560572,50.9066361
53,Brentwood LRT Station NB,REGULAR,Brentwood Station/Greenwood,-114.1326882,51.0867685
53,EB 34 AV NW @ 50 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1592593,51.0829203
53,EB 40 AV NW @ 36 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1382522,51.0870938
53,EB 40 AV NW @ 40 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1469104,51.0881961
53,EB 40 AV NW @ 42 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1500764,51.0882014
53,EB 40 AV NW @ E. of 49 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1565694,51.0881257
53,EB 40 AV NW @ Vardale RD,REGULAR,Brentwood Station/Greenwood,-114.1428645,51.0878004
53,EB 40 AV NW@ 37 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1405331,51.0873925
53,EB 40 AV NW@ Shaganappi TR,REGULAR,Brentwood Station/Greenwood,-114.1531144,51.0881046
53,EB Aspen DR @ Lilac WY NW,REGULAR,Brentwood Station/Greenwood,-114.2153831,51.0888229
53,EB Aspen DR @ Maple WY NW,REGULAR,Brentwood Station/Greenwood,-114.2196438,51.0892212
53,EB Bowfort RD @ 83 ST NW,REGULAR,Brentwood Station/Greenwood,-114.2135587,51.0858642
53,EB Bowfort RD @ Bowridge DR NW,REGULAR,Brentwood Station/Greenwood,-114.2098801,51.0849354
53,EB Bowness RD @ 61 ST NW,REGULAR,Brentwood Station/Greenwood,-114.175748,51.0837069
53,EB Bowness RD @ 63 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1796681,51.0854656
53,EB Bowness RD @ 64 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1820591,51.0865397
53,EB Bowness RD @ 66 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1856061,51.0881003
53,EB Bowness RD @ 70 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1900986,51.08891
53,EB Bowness RD @ 73 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1930271,51.0888995
53,EB Bowness RD @ 75 ST NW,REGULAR,Brentwood Station/Greenwood,-114.196012,51.0888992
53,EB Bowness RD @ 77 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1986295,51.0888361
53,EB Bowness RD @ 79 ST NW,REGULAR,Brentwood Station/Greenwood,-114.2011839,51.0888703
53,EB Bowness RD @ 83 ST NW,REGULAR,Brentwood Station/Greenwood,-114.2076655,51.0900958
53,EB Bowness RD @ E. of 83 ST NW,REGULAR,Brentwood Station/Greenwood,-114.2055342,51.0889655
53,NB 31 ST NW@ 32 AV NW,REGULAR,Brentwood Station/Greenwood,-114.1292968,51.0821725
53,NB 31 ST NW@ 34 AV NW,REGULAR,Brentwood Station/Greenwood,-114.1292482,51.0848941
53,NB 49 ST NW @ 34 AV NW,REGULAR,Brentwood Station/Greenwood,-114.1585473,51.0845877
53,NB 49 ST NW @ S. of 40 AV NW,REGULAR,Brentwood Station/Greenwood,-114.1585322,51.0868603
53,NB 83 ST NW @ 33 AV NW,REGULAR,Brentwood Station/Greenwood,-114.2093137,51.0892897
53,NB Bowness RD @ 33 AV NW,REGULAR,Brentwood Station/Greenwood,-114.1731615,51.0827988
53,NB Bowness RD @ 52 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1709435,51.0775858
53,NB Bowness RD @ Bowwater CR NW,REGULAR,Brentwood Station/Greenwood,-114.1731773,51.0811352
53,NB Greenbriar WY @ Greenbriar PL NW,REGULAR,Brentwood Station/Greenwood,-114.2177626,51.0882032
53,NB Home RD @ 20 AV NW,REGULAR,Brentwood Station/Greenwood,-114.1643246,51.0787889
53,NB Home RD @ Bowness RD NW,REGULAR,Brentwood Station/Greenwood,-114.164281,51.0759995
53,SB 49 ST NW  @ N. of 34 AV NW,REGULAR,Brentwood Station/Greenwood,-114.158965,51.0844602
53,SB 49 ST NW @ 34 AV NW,REGULAR,Brentwood Station/Greenwood,-114.1583627,51.0826376
53,SB 49 ST NW @ 40 AV NW,REGULAR,Brentwood Station/Greenwood,-114.158877,51.0875253
53,SB 49 ST NW @ S. of 40 AV NW,REGULAR,Brentwood Station/Greenwood,-114.1591977,51.086022
53,SB 83 ST NW @ 33 AV NW,REGULAR,Brentwood Station/Greenwood,-114.2096417,51.0892031
53,SB Bowness RD @ 33 AV NW,REGULAR,Brentwood Station/Greenwood,-114.1733946,51.0829574
53,SB Bowness RD @ 52 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1704807,51.0771212
53,SB Bowness RD @ Bowwood DR NW,REGULAR,Brentwood Station/Greenwood,-114.1732325,51.0797603
53,SB Brentwood RD @ Brentwood Co-Op NW,REGULAR,Brentwood Station/Greenwood,-114.1306007,51.0868072
53,SB Brentwood RD @ N. of Charleswood DR NW,REGULAR,Brentwood Station/Greenwood,-114.1281239,51.085523
53,SB Greenbriar WY @ Grenbriar PL NW,REGULAR,Brentwood Station/Greenwood,-114.2180215,51.087577
53,SB Home RD @ 20 AV NW,REGULAR,Brentwood Station/Greenwood,-114.1645193,51.0779391
53,WB 40 AV NW @ 33 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1368768,51.0876268
53,WB 40 AV NW @ 40 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1478593,51.0883272
53,WB 40 AV NW @ 42 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1516411,51.0883745
53,WB 40 AV NW @ Vardell RD,REGULAR,Brentwood Station/Greenwood,-114.1431314,51.0881037
53,WB 40 AV NW @ W. of Shaganappi TR,REGULAR,Brentwood Station/Greenwood,-114.156498,51.0883579
53,WB Aspen Dr @ Spruce WY NW,REGULAR,Brentwood Station/Greenwood,-114.2202019,51.0905845
53,WB Aspen WY @ Aspen DR NW,REGULAR,Brentwood Station/Greenwood,-114.2138707,51.0892725
53,WB Aspen WY @ Silver Birch WY NW,REGULAR,Brentwood Station/Greenwood,-114.2173407,51.0909473
53,WB Bowfort RD @ 83 ST NW,REGULAR,Brentwood Station/Greenwood,-114.2136629,51.0860547
53,WB Bowfort RD @ Bowridge DR NW,REGULAR,Brentwood Station/Greenwood,-114.2098531,51.0850751
53,WB Bowness  RD @ 77 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1998599,51.0890365
53,WB Bowness RD @  66 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1864301,51.0886419
53,WB Bowness RD @ 62 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1777939,51.0848177
53,WB Bowness RD @ 63 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1796994,51.0856552
53,WB Bowness RD @ 64 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1820493,51.0867014
53,WB Bowness RD @ 65 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1842325,51.0876715
53,WB Bowness RD @ 70 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1909039,51.0890553
53,WB Bowness RD @ 73 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1943891,51.0890491
53,WB Bowness RD @ 75 ST NW,REGULAR,Brentwood Station/Greenwood,-114.1968892,51.0890372
53,WB Bowness RD @ 79 ST NW,REGULAR,Brentwood Station/Greenwood,-114.2028357,51.0890457
53,WB Bowness RD @ Home RD NW,REGULAR,Brentwood Station/Greenwood,-114.1646326,51.0753874
53,WB Bowness RD @ W. of 79 ST NW,REGULAR,Brentwood Station/Greenwood,-114.2059519,51.0893802
54,Dalhousie LRT Station EB,REGULAR,Edgevalley,-114.1588319,51.1033998
54,EB Dalhousie DR @ 53 ST NW,REGULAR,Edgevalley,-114.1613308,51.1073822
54,EB Dalhousie DR @ Dalham CR NW,REGULAR,Edgevalley,-114.1583325,51.1062291
54,EB Edgebrook DR @ Edgebrook LD NW,REGULAR,Edgevalley,-114.1312812,51.1366996
54,EB Edgevalley WY @ E. of Edgevalley DR NW,REGULAR,Edgevalley,-114.1446888,51.131883
54,EB Edgevalley WY @ Edgevalley CL NW,REGULAR,Edgevalley,-114.1384168,51.134365
54,NB  Edgevalley DR @ Edgeview DR NW,REGULAR,Edgevalley,-114.1478949,51.1311248
54,NB 53 ST NW @ Dalhart DR,REGULAR,Edgevalley,-114.1583035,51.1113113
54,NB 53 ST NW @ Dalhousie DR,REGULAR,Edgevalley,-114.1615474,51.108278
54,NB 53 ST NW @ Dalhurst GA,REGULAR,Edgevalley,-114.1558432,51.11368
54,NB Edgebrook BV @  Edgebrook PA NW,REGULAR,Edgevalley,-114.1280604,51.1383744
54,NB Edgebrook DR @ Edgebrook  RI NW,REGULAR,Edgevalley,-114.1336721,51.1350312
54,NB Edgemont BV @ Edgehill DR NW,REGULAR,Edgevalley,-114.1538897,51.1217456
54,NB Edgemont BV @ Edgemont DR NW,REGULAR,Edgevalley,-114.1535154,51.117374
54,NB Edgemont BV @ Edgepark BV NW,REGULAR,Edgevalley,-114.150357,51.1255002
54,NB Edgevalley DR @ Edgemont BV NW,REGULAR,Edgevalley,-114.14485,51.1276504
54,NB Edgmont BV @ Edgedale DR NW,REGULAR,Edgevalley,-114.1553979,51.1190659
54,NB Hamptons DR @ Hamptons HT NW,REGULAR,Edgevalley,-114.1398424,51.1457601
54,NB Hamptons DR @ Hamstead GD NW,REGULAR,Edgevalley,-114.1308651,51.1438671
54,NB Hamptons DR @ Hamstead RD NW,REGULAR,Edgevalley,-114.1317268,51.1419634
54,SB 53 ST NW @ Dalhart RD,REGULAR,Edgevalley,-114.1592146,51.1109017
54,SB 53 ST NW @ N.Leg Dalhousie DR,REGULAR,Edgevalley,-114.1567708,51.1132348
54,SB Edgedale DR @ Edgehill DR NW,REGULAR,Edgevalley,-114.1579575,51.1218356
54,SB Edgedale DR @ Edgehill DR NW,REGULAR,Edgevalley,-114.1586668,51.1193613
54,SB Edgedale DR @ Edgeland RD NW,REGULAR,Edgevalley,-114.1554522,51.1256243
54,SB Edgemont BV @ Edgedale DR NW,REGULAR,Edgevalley,-114.1552873,51.1183077
54,SB Edgepark BV @ Edgeburn CR NW,REGULAR,Edgevalley,-114.1572576,51.1360211
54,SB Edgepark BV @ Edgebyne CR NW,REGULAR,Edgevalley,-114.1560331,51.1284988
54,SB Edgepark BV @ Edgeland RI NW,REGULAR,Edgevalley,-114.1583415,51.1321078
54,SB Edgepark BV @ S. of Country Hills BV NW,REGULAR,Edgevalley,-114.1571593,51.1378536
54,SB Hamptons BV @ Hampshire CL NW,REGULAR,Edgevalley,-114.1571708,51.1395269
54,SB Hamptons BV @ Hampshire GV NW,REGULAR,Edgevalley,-114.1608438,51.141649
54,SB Hamptons BV @ Hamptons GR NW,REGULAR,Edgevalley,-114.1616573,51.143071
54,SB Hamptons DR @ Hamptons WY NW,REGULAR,Edgevalley,-114.1507815,51.1464591
54,WB  Edgevalley DR @ Edgevalley CI NW,REGULAR,Edgevalley,-114.146806,51.1295421
54,WB Edgebrook BV @ Edgeridge VW NW,REGULAR,Edgevalley,-114.1302566,51.1391569
54,WB Hamptons BV @ Hamptons DR NW,REGULAR,Edgevalley,-114.1523164,51.1442928
54,WB Hamptons BV @ Hamptons GV NW,REGULAR,Edgevalley,-114.1563454,51.1445798
54,WB Hamptons BV @ Hamptons SQ NW,REGULAR,Edgevalley,-114.1595162,51.1446389
54,WB Hamptons DR @ Hamptons HT NW,REGULAR,Edgevalley,-114.1440283,51.1481382
54,WB Hamptons DR @ Hamstead RI NW,REGULAR,Edgevalley,-114.1369808,51.1448626
54,WB Hamptons DR @ Hamstead TC NW,REGULAR,Edgevalley,-114.1345096,51.14482
55,EB Castleridge DR @ 54 ST NE,REGULAR,Falconridge,-113.955452,51.1080452
55,EB Castleridge DR @ Castlebrook DR NE,REGULAR,Falconridge,-113.9620558,51.1073536
55,EB Castleridge DR @ Castledale CR NE,REGULAR,Falconridge,-113.9586673,51.108039
55,EB Castleridge DR @ Castlepark RD NE,REGULAR,Falconridge,-113.9526782,51.1080719
55,EB Coral Springs BV @ Coral Keys DR NE,REGULAR,Falconridge,-113.9324477,51.1080371
55,EB Falshire DR @ Falshire CL NE,REGULAR,Falconridge,-113.9446632,51.105307
55,EB Falshire DR @ Falton DR NE,REGULAR,Falconridge,-113.9404389,51.1066816
55,EB Westwinds DR @ Castleridge BV NE,REGULAR,Falconridge,-113.9692959,51.1088145
55,McKnight-Westwinds LRT Station,REGULAR,Falconridge,-113.9749917,51.1088101
55,NB 68 ST NE @ Coral Springs BV,REGULAR,Falconridge,-113.9349505,51.0995845
55,NB Castleridge BV @ Westwinds CR NE,REGULAR,Falconridge,-113.9696693,51.1058603
55,NB Castleridge BV @ Westwinds DR NE,REGULAR,Falconridge,-113.9675844,51.1075872
55,SB Castleridge DR @ Castleridge BV NE,REGULAR,Falconridge,-113.9660828,51.108043
55,SB Coral Springs BV @ Coral Keys DR NE,REGULAR,Falconridge,-113.9268282,51.1055147
55,SB Coral Springs BV @ Coral Shores DR NE,REGULAR,Falconridge,-113.9256489,51.1036937
55,SB Coral Springs BV @ Coral Springs CL NE,REGULAR,Falconridge,-113.92704,51.1074902
55,SB Coral Springs BV @ Coral Springs LD NE,REGULAR,Falconridge,-113.9257965,51.0997487
55,SB Falshire DR @ Falconridge BV NE,REGULAR,Falconridge,-113.9494165,51.1061787
55,WB Castleridge BV @ 54 AV NE,REGULAR,Falconridge,-113.9691605,51.1036568
55,WB Castleridge BV @ E. of 54 AV NE,REGULAR,Falconridge,-113.9658645,51.1022175
55,WB Castleridge BV @ Falconridge BV NE,REGULAR,Falconridge,-113.9592356,51.1000393
55,WB Castleridge BV @ Westwinds DR NE,REGULAR,Falconridge,-113.9638469,51.1013501
55,WB Coral Springs BV @ Coral Sands TC NE,REGULAR,Falconridge,-113.9289187,51.0987694
55,WB Coral Springs BV @ Coral Shores DR NE,REGULAR,Falconridge,-113.9317852,51.0990606
55,WB Falconridge DR @ 68 ST NE,REGULAR,Falconridge,-113.9363791,51.1015289
55,WB Falconridge DR @ Falchurch RD NE,REGULAR,Falconridge,-113.9448112,51.0999687
55,WB Falconridge DR @ Falconridge CR NE,REGULAR,Falconridge,-113.9473104,51.0995483
55,WB Falconridge DR @ Falsbridge DR NE,REGULAR,Falconridge,-113.9560034,51.0996583
55,WB Falconridge DR @ Falton DR NE,REGULAR,Falconridge,-113.940881,51.1004236
55,WB Falconridge DR @ Falworth RD NE,REGULAR,Falconridge,-113.9514227,51.0987113
55,WB Westwinds DR @ Castleridge BV NE,REGULAR,Falconridge,-113.9694584,51.108995
56,Anderson LRT Station,REGULAR,Woodbine,-114.0740452,50.9546003
56,Braeside Station (NB,REGULAR,Woodbine,-114.1177089,50.9545895
56,Cedarbrae Station (SB,REGULAR,Woodbine,-114.1182061,50.9534594
56,EB 90 AV SW @ 16 ST SW,REGULAR,Woodbine,-114.098584,50.9721019
56,EB 90 AV SW @ 19 ST SW,REGULAR,Woodbine,-114.1057377,50.9721391
56,EB 90 AV SW @ 24 ST SW,REGULAR,Woodbine,-114.1164091,50.9721244
56,EB 90 AV SW @ Bay Ridge DR,REGULAR,Woodbine,-114.1086593,50.9721216
56,EB 90 AV SW @ Bay View DR,REGULAR,Woodbine,-114.1110945,50.9721369
56,EB 90 AV SW @ W. of 16 ST SW,REGULAR,Woodbine,-114.1025048,50.9721219
56,EB Anderson RD @ Elbow DR SW,REGULAR,Woodbine,-114.0842016,50.9502401
56,EB Heritage DR @ 10 ST SW,REGULAR,Woodbine,-114.0877686,50.9794908
56,EB Heritage DR @ 5 ST SW,REGULAR,Woodbine,-114.0793052,50.9794862
56,EB Heritage DR @ Haysboro CR SW,REGULAR,Woodbine,-114.0913178,50.9794713
56,EB Woodbine BV @ Woodbine BV SW,REGULAR,Woodbine,-114.1249916,50.9411239
56,EB Woodbine BV @ Woodbrook WY SW,REGULAR,Woodbine,-114.1336828,50.9467976
56,EB Woodbine BV @ Woodglen WY SW,REGULAR,Woodbine,-114.1292404,50.9467963
56,EB Woodfield RD @ Woodhaven CR SW,REGULAR,Woodbine,-114.1265175,50.9336957
56,EB Woodpark BV @ 22 ST SW,REGULAR,Woodbine,-114.1141378,50.9356928
56,EB Woodpark BV @ 24 ST SW,REGULAR,Woodbine,-114.1174158,50.9356299
56,EB Woodpark BV @ Woodacres DR SW,REGULAR,Woodbine,-114.1214676,50.9359459
56,EB Woodpark BV @ Woodfield RD SW,REGULAR,Woodbine,-114.1237759,50.9359794
56,EB Woodview DR @ Woodfield DR SW,REGULAR,Woodbine,-114.1211905,50.9411201
56,Elbow Drive Station (EB,REGULAR,Woodbine,-114.0823586,50.9794186
56,Elbow Drive Station (WB,REGULAR,Woodbine,-114.0840404,50.9797071
56,Heritage LRT Station SB,REGULAR,Woodbine,-114.0751048,50.9790986
56,NB 14 ST SW @ 90 AV SW,REGULAR,Woodbine,-114.0948398,50.9728129
56,NB 24 ST @ 98 AV SW,REGULAR,Woodbine,-114.1178294,50.9653414
56,NB 24 ST @ Palistone RD SW,REGULAR,Woodbine,-114.1178179,50.9670447
56,NB 24 ST @ Palliser DR SW,REGULAR,Woodbine,-114.1176675,50.9691054
56,NB 24 ST SW @ 106 AV SW,REGULAR,Woodbine,-114.117765,50.9580539
56,NB 24 ST SW @ Anderson RD,REGULAR,Woodbine,-114.1177286,50.9508211
56,NB 24 ST SW @ Oakmoor DR,REGULAR,Woodbine,-114.117668,50.9634629
56,NB 24 ST SW @ Southland DR,REGULAR,Woodbine,-114.117783,50.9619042
56,NB 24 ST SW @ Woodpark AV,REGULAR,Woodbine,-114.1177259,50.9469532
56,NB Woodbine BV @ Wood Valley DR SW,REGULAR,Woodbine,-114.132405,50.9386438
56,NB Woodbine BV @ Woodborough RD SW,REGULAR,Woodbine,-114.1348385,50.9437497
56,NB Woodbine BV @ Woodbrook RD SW,REGULAR,Woodbine,-114.1363439,50.9454327
56,NB Woodbine BV @ Woodmark CR SW,REGULAR,Woodbine,-114.1257819,50.9460815
56,NB Woodbine BV @ Woodmark CR SW,REGULAR,Woodbine,-114.1257764,50.9434009
56,NB Woodbine BV @ Woodmont DR SW,REGULAR,Woodbine,-114.1332814,50.9419844
56,NB Woodbine BV @ Woodview DR SW,REGULAR,Woodbine,-114.12577,50.9418896
56,NB Woodfield RD @ Woodhaven RD SW,REGULAR,Woodbine,-114.1319797,50.9346846
56,NB Woodpark BV @ 117 AV SW,REGULAR,Woodbine,-114.1087955,50.9476858
56,NB Woodpark BV @ Anderson RD SW,REGULAR,Woodbine,-114.1087824,50.9499612
56,NB Woodpark BV @ Woodgreen DR SW,REGULAR,Woodbine,-114.1089235,50.9389728
56,NB Woodpark BV @ Woodpark RD SW,REGULAR,Woodbine,-114.1087802,50.9454097
56,NB Woodpark BV @ Woodridge DR SW,REGULAR,Woodbine,-114.1104995,50.9362864
56,NB Woodpark BV @ Woodview DR SW,REGULAR,Woodbine,-114.1087532,50.941946
56,Oakridge Station (SB,REGULAR,Woodbine,-114.1181673,50.9605285
56,SB 24 ST @ 90 AV SW,REGULAR,Woodbine,-114.1181973,50.9715228
56,SB 24 ST @ Palistone RD SW,REGULAR,Woodbine,-114.1181433,50.9672183
56,SB 24 ST @ Palliser DR SW,REGULAR,Woodbine,-114.1181669,50.969759
56,SB 24 ST SW @ 106 AV SW,REGULAR,Woodbine,-114.1181429,50.9570109
56,SB 24 ST SW @ 98 AV SW,REGULAR,Woodbine,-114.1181807,50.964751
56,SB 24 ST SW @ Anderson RD,REGULAR,Woodbine,-114.1181758,50.949348
56,SB 24 ST SW @ Oakmoor DR,REGULAR,Woodbine,-114.1181738,50.9627234
56,SB 24 ST SW @ Woodglen RI,REGULAR,Woodbine,-114.1182205,50.9456342
56,SB Woodbine BV @ N. Leg Wood Valley DR SW,REGULAR,Woodbine,-114.1332792,50.9410939
56,SB Woodbine BV @ S. Leg Wood Valley DR SW,REGULAR,Woodbine,-114.1325604,50.9384317
56,SB Woodbine BV @ Woodbriar GA SW,REGULAR,Woodbine,-114.1351513,50.9437574
56,SB Woodbine BV @ Woodbrook RD SW,REGULAR,Woodbine,-114.1364053,50.9451284
56,SB Woodbine BV @ Woodmark CR SW,REGULAR,Woodbine,-114.1259997,50.9457811
56,SB Woodbine BV @ Woodmont RD SW,REGULAR,Woodbine,-114.126029,50.9427685
56,SB Woodfield RD @ Woodhaven CR SW,REGULAR,Woodbine,-114.1322453,50.9347631
56,SB Woodfield RD @ Woodpark BV SW,REGULAR,Woodbine,-114.1246204,50.9358347
56,SB Woodpark BV @ 117 AV SW,REGULAR,Woodbine,-114.1091629,50.9468134
56,SB Woodpark BV @ Anderson RD SW,REGULAR,Woodbine,-114.1092025,50.9498457
56,SB Woodpark BV @ Woodside GA SW,REGULAR,Woodbine,-114.1099017,50.937432
56,SB Woodpark BV @ Woodstock RD SW,REGULAR,Woodbine,-114.1091891,50.9445563
56,SB Woodpark BV @ Woodview DR SW,REGULAR,Woodbine,-114.1091353,50.9410649
